"TOR201504130","TBA",4,0,1,2,2,0,0,"kierk001","L","dickr001","R","dyksa001","jennd002","","K","F","F",8,8,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,0
"TOR201504130","TBA",4,0,2,2,0,0,0,"beckt001","R","dickr001","R","dyksa001","jennd002","","SB3","F","F",4,9,4,"F","F",0,"F","F",0,0,"F","F",0,0,1,3,0
"TOR201504130","TBA",4,0,2,3,0,0,0,"beckt001","R","dickr001","R","dyksa001","","jennd002","W.1-2","F","F",4,9,14,"T","F",0,"F","F",0,0,"F","F",0,1,2,0,3
"TOR201504130","TBA",4,0,2,3,2,0,0,"dejed001","L","dickr001","R","beckt001","dyksa001","jennd002","W.3-H;2-3;1-2","F","F",10,1,14,"T","F",0,"F","F",0,1,"F","F",0,1,2,3,4
"TOR201504130","TBA",4,0,2,3,2,1,0,"souzs001","R","dickr001","R","dejed001","beckt001","dyksa001","W.3-H;2-3;1-2","F","F",9,2,14,"T","F",0,"F","F",0,1,"F","F",0,1,2,3,4
"TOR201504130","TBA",4,0,2,0,0,2,0,"cabra002","L","dickr001","R","souzs001","dejed001","beckt001","8/F","F","F",6,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,2,3
"TOR201504130","TBA",4,1,0,1,1,2,0,"bautj002","R","odorj001","R","","","","5/L","T","F",9,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",4,1,1,2,1,2,0,"encae001","R","odorj001","R","","","","43/G","F","F",10,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",4,1,2,2,1,2,0,"donaj001","R","odorj001","R","","","","9/F","F","F",5,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",5,0,0,0,0,2,0,"longe001","R","dickr001","R","","","","63/G","T","F",5,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",5,0,1,1,2,2,0,"jennd002","R","dickr001","R","","","","K","F","F",7,5,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",5,0,2,3,2,2,0,"dyksa001","L","dickr001","R","","","","9/L","F","F",3,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",5,1,0,1,2,2,0,"smoaj001","L","odorj001","R","","","","63/G","T","F",3,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",5,1,1,0,1,2,0,"martr004","R","odorj001","R","","","","63/G","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",5,1,2,0,1,2,0,"pillk001","R","odorj001","R","","","","D8/L-","F","F",7,8,21,"T","T",2,"F","F",0,0,"F","F",0,2,0,0,0
"TOR201504130","TBA",5,1,2,1,0,2,0,"travd001","R","odorj001","R","","pillk001","","S9/L.2-H","F","F",4,9,20,"T","T",1,"F","F",0,1,"F","F",0,1,0,4,0
"TOR201504130","TBA",5,1,2,1,2,2,1,"reyej001","L","odorj001","R","travd001","","","K","F","F",6,1,3,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504130","TBA",6,0,0,1,1,2,1,"river003","R","dickr001","R","","","","63/G","T","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",6,0,1,1,0,2,1,"kierk001","L","dickr001","R","","","","8/F","F","F",8,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",6,0,2,0,2,2,1,"beckt001","R","dickr001","R","","","","K","F","F",4,9,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",6,1,0,2,2,2,1,"pompd001","L","odorj001","R","","","","K","T","F",8,2,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",6,1,1,3,2,2,1,"bautj002","R","odorj001","R","","","","W","F","F",9,3,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504130","TBA",6,1,1,1,2,2,1,"encae001","R","odorj001","R","bautj002","","","64(1)/FO/G","F","F",10,4,2,"T","T",0,"F","F",1,0,"F","F",0,1,0,0,0
"TOR201504130","TBA",6,1,2,3,0,2,1,"donaj001","R","odorj001","R","encae001","","","4/L","F","F",5,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,1,0,0
"TOR201504130","TBA",7,0,0,1,0,2,1,"dejed001","L","osunr001","R","","","","7/F","T","F",10,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",7,0,1,1,1,2,1,"souzs001","R","osunr001","R","","","","9/F","F","F",9,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",7,0,2,3,1,2,1,"cabra002","L","osunr001","R","","","","8/L","F","F",6,3,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",7,1,0,1,2,2,1,"smoaj001","L","odorj001","R","","","","3/G","T","F",3,6,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",7,1,1,2,2,2,1,"martr004","R","odorj001","R","","","","9/F","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",7,1,2,0,0,2,1,"pillk001","R","odorj001","R","","","","9/F","F","F",7,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",8,0,0,3,2,2,1,"longe001","R","osunr001","R","","","","8/F","T","F",5,4,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",8,0,1,1,2,2,1,"jennd002","R","osunr001","R","","","","K","F","F",7,5,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",8,0,2,3,2,2,1,"dyksa001","L","osunr001","R","","","","W","F","F",3,6,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504130","TBA",8,0,2,0,2,2,1,"river003","R","osunr001","R","forsl001","","","64(1)/FO/G","F","F",2,7,2,"T","T",0,"F","F",1,0,"F","F",0,1,0,0,0
"TOR201504130","TBA",8,1,0,1,1,2,1,"travd001","R","odorj001","R","","","","23/G-","T","F",4,9,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",8,1,1,0,0,2,1,"reyej001","L","odorj001","R","","","","43/G","F","F",6,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",8,1,2,0,0,2,1,"pompd001","L","odorj001","R","","","","63/G","F","F",8,2,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",9,0,0,1,1,2,1,"guyeb001","R","loupa001","L","","","","8/L","T","T",11,8,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",9,0,1,2,2,2,1,"beckt001","R","loupa001","L","","","","K","F","F",4,9,3,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",9,0,2,1,2,2,1,"mahtm001","R","loupa001","L","","","","9/F","F","T",10,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",9,1,0,3,1,2,1,"bautj002","R","boxbb001","R","","","","W","T","F",9,3,14,"T","F",0,"F","F",0,0,"F","F",0,1,0,0,0
"TOR201504130","TBA",9,1,0,3,2,2,1,"encae001","R","boxbb001","R","bautj002","","","K+CS2(24)/DP","F","F",10,4,3,"T","T",0,"F","F",2,0,"F","F",0,0,0,0,0
"TOR201504130","TBA",9,1,2,2,2,2,1,"donaj001","R","boxbb001","R","","","","9/F","F","F",5,5,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",1,0,0,1,2,0,0,"guyeb001","R","norrd002","L","","","","8/F","T","F",7,1,2,"T","T",0,"F","F",1,0,"F","F",0,0,0,0,0
"TOR201504140","TBA",1,0,1,0,0,0,0,"souzs001","R","norrd002","L","","","","HR/8/L","F","F",9,2,23,"T","T",4,"F","F",0,1,"F","F",0,4,0,0,0
